Timestamp (s),X-Position (%),Y-Position (%)
30131,59,55
30131,54,59
30829,61,54
31786,55,58
31886,59,55
32386,61,53
32386,63,52
32686,66,50
32986,67,49
32686,69,48
33086,71,46
33486,56,57
33786,61,54
33786,64,51
33686,67,50
34686,69,48
34886,67,50
34886,54,59
34886,50,61
34686,48,64
35786,71,46
35886,62,53
36186,64,51
36386,67,49
36486,56,57
36986,56,58
37886,70,47
37886,67,50
37986,64,51
38186,62,53
38686,57,56
39186,74,44
39586,66,51
39686,76,43
39986,66,51
39986,67,49
40186,73,45
40186,72,46
41886,28,67
41886,19,69
41886,61,53
41886,59,55
43086,63,53
43186,58,56
44486,63,52
44886,65,50
45086,60,54
45186,67,48
46286,77,42
47086,64,52
47286,65,53
47386,64,52
48986,63,52
49086,64,51
52486,80,38
53286,69,47
57586,84,37
57786,81,38
60286,62,52
60486,65,51
63286,64,51
63286,62,53
66886,65,51
67286,61,53
67486,69,48
67686,69,47
76786,73,44
77686,75,43
78086,77,42
81086,81,38
81086,80,39
83786,62,52
84786,70,46
84786,77,41
85486,59,55
85986,56,57
87286,60,55
87586,62,53
89686,82,38
90486,73,45
90886,82,38
90986,83,37
91386,87,34
91486,89,32
91086,61,53
91486,76,42
92586,60,55
93286,79,39
93086,81,39
94286,85,37
95186,87,35
97486,84,36
97486,86,35
97586,87,34
98786,59,55
100386,75,43
101086,58,56
101886,78,42
102186,80,39
102286,55,58
102286,58,55
103386,58,56
103586,60,55
103986,73,44
104186,59,56
105386,83,36
105386,79,38
105086,61,53
105086,64,52
105086,67,49
104986,72,45
104986,76,43
105286,59,56
105486,62,54
105486,72,46
106086,72,46
106086,61,53
106286,57,56
106286,66,50
106286,67,49
106586,65,51
107086,73,45
107086,71,46
107186,65,51
107286,63,52
107086,60,54
107386,56,58
107486,76,43
107686,58,56
107986,75,43
108086,73,45
108086,71,46
108086,67,49
108086,63,53
108286,60,55
108286,64,51
108686,68,48
108986,72,46
108986,75,44
108986,76,42
109386,63,53
109286,66,49
109786,68,49
109786,61,54
109786,58,55
109986,80,39
109986,85,37
110386,57,57
110386,64,53
110286,76,42
110486,75,44
110586,68,48
110886,58,56
111086,76,42
111486,65,51
111886,72,45
111686,61,54
112086,59,56
111986,64,52
111986,68,48
112486,68,49
112486,66,50
113386,57,57
112886,74,44
112986,76,43
113686,81,38
113586,63,53
114086,61,54
114286,65,51
114486,66,49
113486,71,46
113686,68,48
113986,75,44
114186,75,43
114286,64,51
114486,67,49
114986,60,54
115186,65,51
115186,68,50
115486,72,46
115586,73,45
115686,74,46
115886,74,44
115986,75,43
115986,77,42
116286,81,39
116386,53,60
116586,56,60
116686,56,58
116786,57,56
116886,58,53
117086,63,52
117086,63,50
117286,67,50
117286,69,49
117486,71,45
117586,73,44
117786,75,42
118086,57,58
118086,61,55
118186,60,54
118486,64,51
118586,71,46
118586,74,45
118686,75,44
118686,82,38
119086,55,59
119186,59,56
119286,61,54
119686,66,51
119686,67,50
119786,69,47
119886,73,46
119886,74,45
120086,53,60
120386,61,54
120386,62,50
120586,60,56
120686,63,55
120786,66,52
120986,68,49
121086,70,48
121586,74,45
121586,77,43
122086,52,60
122186,64,51
122186,66,50
122386,69,47
122386,71,46
122886,57,57
122886,61,55
123286,57,58
123286,67,50
123286,67,49
123486,71,47
123486,71,45
123486,74,44
124186,66,50
124186,69,48
124386,58,56
124386,60,55
124386,62,52
125186,57,57
125386,61,56
125386,64,52
125386,63,51
124886,72,45
124886,74,44
124886,75,43
125286,65,51
125486,63,53
125586,60,55
125686,69,48
125886,69,49
125986,66,50
126686,61,54
126686,62,53
126786,63,51
126986,67,49
126986,71,46
126986,73,44
126986,79,39
127586,65,50
127686,67,50
127786,57,56
128086,63,53
128086,64,51
128186,73,45
128186,76,44
128186,78,42
129486,59,56
129586,63,55
129686,63,52
129686,64,52
129686,66,50
129686,70,48
129686,72,44
129686,75,44
129686,77,43
130086,78,44
130186,78,46
130386,71,47
131386,62,53
131486,49,62
131186,44,64
131586,63,52
132086,70,47
132086,72,46
132286,75,45
132386,65,51
132386,66,50
132186,59,55
132186,57,56
133186,61,54
133186,64,53
133386,68,49
133986,70,47
134086,73,45
134186,74,44
134586,77,44
134986,65,51
134986,62,52
135586,67,49
135586,70,47
135886,71,48
136186,62,52
136186,61,53
136586,66,50
136686,65,51
137086,76,43
137086,72,44
137586,74,44
138286,66,50
138286,64,51
138386,60,54
139286,59,55
139386,62,53
139386,67,49
139686,69,47
140086,74,45
140486,76,43
140586,74,44
140586,69,49
140686,64,50
140986,60,55
141186,63,53
141186,67,49
141486,75,43
141586,70,47
141686,67,48
141886,64,52
142386,60,56
142186,76,42
142386,63,54
142486,65,53
142886,65,51
143086,67,49
143086,68,48
143186,72,45
142886,73,44
142786,74,43
143086,78,41
143586,61,54
143786,65,51
143886,66,50
145286,75,43
145286,68,48
145486,71,46
145486,71,47
145286,62,54
145086,56,58
145586,62,53
146286,59,56
146386,61,54
146586,63,51
146586,64,50
146586,68,48
146886,74,44
146986,77,43
146986,78,41
146986,83,38
146986,84,37
147486,86,38
147186,54,59
147186,57,57
147186,58,56
147186,60,54
147186,62,53
148086,62,53
148086,60,54
148086,59,57
148286,57,58
147586,73,46
149686,82,38
149686,96,38
150586,64,52
150786,66,50
150786,66,49
151386,88,34
151186,61,55
151286,64,53
151486,67,52
151586,69,50
151686,70,48
152086,71,47
152086,73,46
152786,63,51
152986,65,50
153286,66,48
153286,68,46
153586,79,38
153686,86,37
153886,70,47
153986,73,46
154286,74,43
153886,58,55
153986,62,51
154186,62,54
154386,67,49
154386,70,48
154586,72,47
154686,74,46
154886,66,52
154986,67,50
155186,74,44
155286,80,42
155386,82,42
155686,55,57
155686,62,53
156086,70,48
156186,71,46
156486,73,48
156686,75,46
156786,75,44
156786,77,43
156786,78,42
156786,65,52
156686,63,53
156686,62,53
157186,63,56
157286,64,55
157686,87,34
157786,93,32
157786,91,32
157786,99,32
157786,97,31
158286,74,44
158286,79,40
159086,83,38
159086,70,46
158986,68,48
158786,65,49
159186,81,41
159386,74,44
160786,78,42
160786,72,43
161186,72,44
161486,79,43
160586,64,51
160586,62,53
160986,64,49
161586,72,43
161886,58,55
162186,64,52
162086,91,32
162086,86,33
162786,70,46
162886,74,44
162586,74,45
163286,78,43
163486,73,45
163486,76,45
163986,70,50
164486,89,35
164486,87,37
164686,74,45
164786,73,46
165386,72,46
165386,70,48
165386,72,48
165286,67,51
165686,86,35
165686,89,34
166186,98,32
167086,96,28
167286,68,49
167286,70,47
167286,74,45
167686,75,42
167686,64,50
168086,81,39
168086,78,42
168586,83,36
168786,70,48
168886,70,47
169486,74,44
169486,75,43
169586,77,41
170086,90,31
170286,96,28
170286,93,30
170386,95,30
170486,97,28
170186,67,50
170386,68,49
171086,72,45
171886,74,43
171686,92,30
171786,95,28
171986,97,27
172186,94,29
172486,72,45
172486,70,47
172486,69,49
173386,88,34
172886,85,35
174386,90,31
174386,91,30
174786,94,29
174786,95,28
174786,98,27
174786,98,27
174386,81,39
174386,77,40
173886,73,46
173386,88,34
173986,94,31
174186,91,32
174286,97,30
174386,97,29
174586,99,28
175386,90,31
175486,88,34
175986,95,30
176186,97,28
176386,89,34
176486,89,34
176686,85,36
176786,85,37
176386,70,46
176586,70,48
176686,74,45
176886,74,46
177986,72,48
178086,71,50
178286,75,44
178386,77,42
178486,78,44
178486,76,47
178786,87,34
178786,92,32
178786,92,30
178786,95,29
178786,100,28
178786,98,30
179486,85,38
179430,73,46
179630,96,27
179730,98,27
180230,97,29
180130,84,37
180730,86,38
180730,84,39
181030,69,48
181730,92,30
181730,88,33
181730,90,34
181730,83,36
181730,82,38
181430,71,47
181330,68,47
181630,76,42
181830,77,42
182530,94,30
182630,95,29
182730,96,27
183230,97,28
183330,95,29
183330,94,29
184230,95,28
184330,96,27
184530,78,42
184730,88,34
184830,87,35
184930,85,36
185130,97,28
185230,96,29
185230,92,32
185830,72,45
185830,83,38
186130,75,45
186230,77,44
186930,94,29
186930,92,30
187030,75,41
187230,66,50
187830,91,31
187930,89,32
188030,91,31
188030,81,37
188130,79,41
188230,69,47
189030,80,40
189130,68,48
189430,66,49
189530,92,30
189530,91,32
189630,89,33
190130,70,48
190430,95,27
190830,89,33
190830,87,33
191430,94,29
191830,95,29
191230,76,43
191330,71,44
191530,71,45
192130,83,39
192430,80,40
192430,87,36
192430,87,36
192530,88,33
192630,90,31
192730,93,31
192930,95,30
193130,97,29
193230,93,31
193430,95,30
193530,95,29
193630,96,29
193730,97,28
194530,97,28
195130,92,30
195430,96,28
195730,96,28
196130,93,31
196330,93,31
194130,87,33
194330,86,35
194430,84,37
194630,79,41
194830,77,42
194830,72,44
195130,88,34
195330,85,37
195630,90,34
195830,88,36
196130,93,30
197430,89,32
197530,91,31
197530,94,29
197530,97,28
198130,84,37
198130,76,43
198130,72,45
198530,87,34
199730,83,36
200430,87,35
200630,91,31
200930,93,30
200930,94,27
201030,97,27
201030,83,37
202030,86,35
203730,94,28
204130,95,28
204730,91,31
204830,92,30
205130,85,36
205230,83,37
205730,93,29
205830,94,27
206230,90,32
206630,84,36
206830,91,31
207130,93,30
207430,94,28
207530,97,27
207830,92,31
208530,94,29
208730,96,27
209830,94,28
209930,95,28
210130,90,32
210630,91,31
210830,96,29
210930,89,33
211730,95,28
212230,96,29
212730,92,32
212530,86,36
212630,82,36
213530,84,38
214230,92,30
214430,94,28
214530,95,28
214930,90,31
215030,75,42
215230,79,40
215430,95,28
215530,92,30
215830,97,28
215830,98,27
216230,86,36
216330,87,36
216530,88,33
216730,90,35
217330,93,30
217530,96,29
218530,97,28
218730,95,30
219030,92,32
219230,90,33
219230,90,35
219330,87,37
219430,80,38
219530,75,41
219630,71,43
220030,96,28
220330,95,31
220630,98,29
220730,98,30
221630,96,27
222530,98,29
222630,97,29
222830,91,33
222930,88,35
223030,86,37
223330,90,34
223530,91,32
224030,97,28
224130,96,29
224330,97,27
224930,88,38
225030,86,38
225230,94,30
225330,94,32
225430,95,31
225530,97,30
225630,98,29
226030,93,35
226230,90,39
226430,89,39
226630,93,33
226930,97,27
227730,97,30
227830,97,31
228130,97,28
228830,96,28
228930,96,29
229130,98,27
229230,98,28
230530,92,32
230630,89,33
230930,96,27
231030,97,27
231230,98,28
232430,98,29
232530,95,30
232530,91,37
232530,88,38
232530,85,39
232830,93,32
232930,96,31
233130,96,29
233730,98,29
234630,94,33
234730,92,33
235030,97,29
235030,96,30
235030,98,30
235430,93,33
235530,90,34
236030,80,43
236130,81,42
236430,95,33
236430,97,30
236630,99,29
237230,95,32
237730,86,38
237830,88,36
238030,86,35
238130,90,34
238330,92,36
238430,95,35
238630,91,39
239330,95,28
239730,93,35
241930,94,31
241930,94,31
241930,90,31
241930,98,28
242530,87,39
242530,74,41
243030,92,36
243230,93,32
243330,96,30
243530,96,28
243630,97,28
243730,98,28
243930,98,30
244130,92,34
244330,89,35
244430,94,32
244630,94,31
245230,95,30
245630,93,33
245730,90,35
245830,90,35
246130,97,29
246230,95,30
246330,93,32
246730,99,30
246830,96,31
246930,95,33
247030,92,35
247430,96,31
247530,95,33
247830,87,36
248130,92,39
248530,96,34
248830,95,31
249030,95,29
249530,95,33
249730,90,37
249930,90,38
250230,93,35
250530,94,31
250730,95,30
251330,97,28
251630,96,31
251830,93,32
252030,91,35
252330,87,37
252530,91,37
252730,94,33
252830,94,31
253130,99,27
253330,98,31
253530,96,33
254030,80,42
254230,83,42
254530,83,37
256730,84,37
257230,88,35
258630,82,40
259130,84,43
259330,84,41
259430,85,40
259830,86,43
260130,89,40
260330,88,37
260430,91,36
260630,89,39
261530,79,38
261630,77,41
261530,85,35
261730,82,37
262230,86,36
262830,78,42
262830,78,42
262930,77,44
264030,75,45
264330,76,45
264730,84,37
264830,85,36
264930,85,34
265130,90,33
265230,91,32
265630,94,34
265830,86,37
267130,81,43
267130,80,43
267330,82,42
267630,79,46
268030,82,46
268430,85,45
268630,85,44
268930,90,32
269130,92,30
269930,85,45
270030,88,43
270230,88,46
270330,87,47
270530,94,42
270830,93,34
270930,97,32
271030,96,29
271130,98,28
271630,91,39
271730,88,40
272030,93,42
272230,96,40
272330,95,37
272430,96,33
272630,98,32
273230,84,48
273430,84,46
275930,90,41
276030,79,45
276130,84,44
276330,87,42
276530,93,38
277330,82,47
277530,82,45
277930,93,42
278230,94,40
278530,92,41
278930,78,47
279030,80,46
279130,80,45
279430,85,44
279630,81,48
279730,83,47
280230,92,40
280430,94,40
283430,91,32
283530,93,31
283730,95,29
286130,85,37
286230,90,37
286530,80,42
286830,88,40
287130,92,31
287330,95,31
287630,99,29
287930,89,39
288130,94,37
290230,87,39
290330,87,39
290730,80,42
291030,80,47
291130,81,46
291230,85,45
291330,87,44
291530,87,41
292030,92,39
292230,89,42
292530,86,42
295930,93,36
296030,90,39
296230,84,39
296330,84,40
296430,77,42
296530,70,43
296530,68,44
296830,76,44
297230,84,43
297430,86,42
297630,87,38
297730,90,38
297930,94,36
298130,97,34
298730,83,45
298830,83,47
299130,91,46
299530,97,35
299630,99,32
299730,99,30
299830,98,29
302530,94,28
302930,77,43
303130,74,45
303330,79,48
303430,82,46
303530,81,43
303830,89,45
304030,90,43
304030,89,41
304230,87,40
304330,89,38
304430,91,35
304630,90,33
304730,93,32
304830,96,35
304930,98,34
305230,91,41
305430,85,48
305630,88,47
305930,96,44
306030,98,42
306130,97,46
306230,92,49
306930,99,41
307130,98,43
307330,98,43
307430,94,44
310730,96,34
310830,96,36
310930,86,43
311130,79,45
311130,73,45
311430,88,46
311530,91,45
311630,96,45
311830,97,44
312230,98,35
312330,99,33
312530,98,38
312730,96,42
313030,88,46
313130,84,47
313130,70,47
313130,78,47
313530,83,47
313830,90,47
313930,93,46
314030,96,45
314230,95,39
314430,98,37
314630,96,33
314830,99,28
316130,88,48
316330,90,47
316530,95,47
316630,92,49
316930,92,39
317230,97,32
317330,100,32
317430,99,35
317530,99,36
317630,97,38
317830,97,40
318130,98,39
318230,92,38
318830,94,47
319030,96,45
320330,96,45
320430,96,42
320930,94,47
321130,97,44
321230,96,41
321330,96,37
321530,97,33
321730,98,27
321930,95,28
322230,98,28
322930,92,46
323030,89,47
323130,85,48
323230,77,48
323230,84,48
323530,89,48
323730,94,46
323830,97,46
324330,98,41
324430,98,37
324930,98,28
327230,89,33
327630,87,36
327930,77,40
328430,93,34
328730,96,34
329130,95,36
329230,92,37
329430,87,39
329730,78,43
329830,74,44
329930,71,47
330030,77,45
330230,87,40
330330,90,39
330530,97,36
330630,98,35
331030,91,40
331230,94,39
331330,95,38
331530,98,37
331730,99,33
332330,91,41
332430,91,42
332530,95,40
332730,98,41
332830,95,42
333230,90,45
333330,84,46
333330,77,46
333730,91,46
334230,97,37
334330,97,38
334530,99,36
334630,99,33
335030,97,41
335830,89,47
335930,88,46
336330,91,45
336630,96,39
336830,97,39
337230,95,41
337330,92,42
337530,86,46
337530,79,47
338310,97,39
338476,93,42
338776,75,47
338910,73,48
339043,69,49
339477,87,44
339976,98,36
340072,96,36
340444,95,43
340943,97,42
343396,79,46
343622,83,44
344055,93,39
344417,97,35
344788,95,39
345331,86,44
345613,79,45
346017,85,47
346229,88,45
346428,89,44
346948,94,39
347164,94,41
347762,87,47
347986,81,48
348257,73,48
348555,65,47
348854,59,48
349321,84,47
349617,90,46
349785,91,45
350158,90,40
350459,90,35
350728,93,35
351148,94,39
351328,96,39
351551,96,41
352092,81,46
352365,70,47
352726,63,48
353351,82,45
353517,87,45
353684,89,42
354115,95,37
354388,97,35
354881,91,42
355063,87,45
355230,85,46
355425,78,46
355856,85,45
356126,90,44
356353,89,47
356560,93,47
356814,96,46
356999,97,45
357206,94,44
357654,92,39
357880,96,38
358225,96,33
358527,96,32
359124,87,45
359349,83,47
359727,76,43
359951,71,43
360189,67,42
360715,87,45
360880,91,44
361017,91,44
361418,90,39
361582,91,38
361928,96,41
362379,90,47
362784,79,48
363113,75,46
363653,95,42
370385,88,47
370553,90,46
370880,94,45
371285,92,39
371450,93,37
372019,93,26
372455,83,25
373025,96,39
373713,87,44
373956,83,44
374123,82,46
374314,81,47
374584,85,46
374945,90,48
375242,94,45
375452,93,44
375784,94,43
376083,89,47
376384,84,48
376548,80,49
376669,78,48
377312,84,47
377480,86,46
377720,87,47
377916,90,43
378079,87,43
378262,86,43
378542,87,38
378947,88,35
379277,94,39
379548,95,41
379818,97,40
381290,93,44
381649,77,45
381810,74,47
382051,70,48
382548,89,46
382761,90,46
383117,89,47
383657,91,39
383820,87,39
384914,87,49
385111,90,47
385411,90,45
385712,92,42
386008,94,39
386250,96,42
386413,91,44
386551,89,44
386677,88,46
386823,87,47
387421,95,42
388079,95,32
389113,91,45
389281,85,47
389986,89,48
390227,94,46
390588,97,43
391245,92,30
392297,96,47
392546,97,45
395548,90,48
395758,92,47
395985,94,47
397017,94,48
397974,97,41
398680,98,39
399085,96,44
399279,93,46
400420,97,40
400976,94,46
401139,90,47
401577,92,48
402447,84,48
403122,64,47
403555,64,49
403915,67,49
404379,82,47
404573,83,45
404786,84,44
405052,84,42
405938,90,26
409179,45,48
410153,57,48
413450,85,39
414713,94,40
414877,87,41
415149,91,41
415639,91,45
415910,91,47
416618,64,38
416781,59,38
421485,93,27
421771,99,26
422416,69,50
422612,72,52
423104,84,43
423379,79,48
423709,81,48
424141,75,54
424307,80,53
424440,84,47
424846,85,37
425177,97,37
425502,83,42
425938,93,33
426885,83,53
427002,84,50
427186,84,48
427354,86,46
427516,89,45
428111,90,27
428252,87,28
428743,93,30
435040,85,43
435503,88,43
435714,88,39
436016,94,37
436913,71,49
437076,67,52
437211,66,53
437482,69,49
437647,69,51
437842,67,53
437976,66,54
438111,65,55
438470,72,50
438681,76,47
438981,74,44
439180,79,44
439418,82,42
439539,82,42
440076,77,49
440242,78,48
440349,79,47
440509,80,45
440980,89,44
441174,89,46
441487,76,51
441773,66,53
442716,91,53
442917,90,51
443213,91,49
443539,88,45
443812,89,45
444112,93,49
444710,68,54
445342,92,46
446569,94,47
446885,86,51
448714,20,39
451143,76,52
451637,75,45
451934,79,48
452148,80,46
452286,79,44
452404,79,44
452866,68,50
453346,86,47
453569,80,48
454066,69,42
454335,64,44
455264,86,49
455445,82,50
455945,68,51
456106,68,51
456870,80,54
457139,74,55
460545,40,53
463076,93,34
463271,90,36
464742,82,54
465043,86,51
465264,88,50
470669,75,49
471201,84,48
471501,82,43
472203,90,47
472603,74,50
473066,72,47
473736,78,52
474002,74,53
474602,85,44
476733,93,49
476900,92,50
477434,84,53
479302,89,44
481533,92,54
482331,92,46
483397,98,28
486464,64,53
486663,62,55
486867,66,53
487067,56,48
487631,44,58
487859,40,58
488571,68,58
488737,69,55
488936,69,53
489402,80,52
489769,83,53
490106,82,57
490303,82,54
490506,81,52
491070,74,43
491503,80,45
491636,79,46
491771,79,46
492038,87,45
492603,77,54
492769,76,58
493367,85,47
493501,83,48
494235,90,30
494501,94,30
495301,97,29
497166,85,55
497899,95,47
498834,91,58
499569,95,52
501528,88,57
502867,83,47
503000,79,49
503232,86,48
503400,84,50
504065,88,49
504231,90,52
504600,75,55
504799,69,57
505333,84,50
505499,87,51
506164,91,38
506298,91,38
507697,70,55
508000,70,47
508198,77,45
508366,82,47
508567,85,48
508996,83,48
509130,77,49
509264,77,50
